Fecha,Nombre del Comercio,Direccion del Comercio,Vecindario del Comercio,Area del Comercio,Codigo Postal del Comercio,Categoria del Comercio,Telefono del Comercio,Web del Comercio,Moneda,Cantidad Total,Descripcion del Producto,SKU del Producto,UoM del Producto,Categoria del Producto,Precio Unitario del Producto
2024-04-23 11:47:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13059758443,N/A,USD,166.92,Chicken Caesar Salad,N/A,N/A,Meals & Entertainment,-1.0
2024-04-23 11:47:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13059758443,N/A,USD,166.92,Xlarge WholeMeat Balls,N/A,N/A,Meals & Entertainment,25.0
2024-04-23 11:47:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13059758443,N/A,USD,166.92,Lobster BisqueGarlic Rolls,N/A,N/A,Meals & Entertainment,11.0
2024-04-23 11:47:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13059758443,N/A,USD,166.92, Litre Coca Cola,N/A,N/A,Meals & Entertainment,9.0
2024-04-23 11:53:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053102230,N/A,USD,56.02,Chicken Wings Hot SauceHot Sauce,N/A,N/A,Meals & Entertainment,18.0
2024-04-23 11:53:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053102230,N/A,USD,56.02,Xlarge Left HalfPepperoniBaconRight HalfMushrooms,N/A,N/A,Meals & Entertainment,26.0
2024-04-23 12:56:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Restaurant,17865255572,N/A,USD,73.3,Lasagna,N/A,N/A,Meals & Entertainment,20.0
2024-04-23 12:56:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Restaurant,17865255572,N/A,USD,73.3,Small WholeOnionsBasilChicken Spec WBreaded Chicken,N/A,N/A,Meals & Entertainment,22.0
2024-04-23 12:56:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Restaurant,17865255572,N/A,USD,73.3,Chicken Wings Blue CheeseBlue Cheese,N/A,N/A,Meals & Entertainment,18.0
2024-04-23 16:11:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13058908132,N/A,USD,67.56,Family SpecialWholePepperoniCokeRolls Extra Garlic,N/A,N/A,Meals & Entertainment,33.0
2024-04-23 16:11:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13058908132,N/A,USD,67.56,Xlarge WholeHam,N/A,N/A,Meals & Entertainment,24.0
2024-04-23 16:52:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053227712,N/A,USD,76.62,Pasta,N/A,N/A,Meals & Entertainment,18.0
2024-04-23 16:52:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053227712,N/A,USD,76.62,FettuccineAlfredo SauceNo Rolls,N/A,N/A,Meals & Entertainment,-1.0
2024-04-23 16:52:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053227712,N/A,USD,76.62,SpaghettiMeat BallsNo Rolls,N/A,N/A,Meals & Entertainment,-1.0
2024-04-23 16:52:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053227712,N/A,USD,76.62,Side Of Sausage,N/A,N/A,Meals & Entertainment,11.0
2024-04-23 16:52:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13053227712,N/A,USD,76.62,Meat Lover Calzone,N/A,N/A,Meals & Entertainment,17.0
2024-04-21 15:37:33,Chevron,"1025 East 9th Street, Hialeah, FL 33010, USA",Hialeah,FL,33010,Fuel,,N/A,USD,25.0,Epay Cr ,N/A,N/A,Travel,25.0
2024-04-16 17:05:50,Ww Williams Hq,"5025 Bradenton Avenue #130, Dublin, OH 43017-3506, USA",Dublin,OH,43017-3506,Point Of Interest,16142285000,wwwilliams.com,USD,80.55,Seal,23518355,EACH,Repairs & Maintenance,74.0
2024-04-16 17:05:50,Ww Williams Hq,"5025 Bradenton Avenue #130, Dublin, OH 43017-3506, USA",Dublin,OH,43017-3506,Point Of Interest,16142285000,wwwilliams.com,USD,80.55,Rk Nv County Tax,N/A,N/A,Repairs & Maintenance,2.81
2024-04-16 17:05:50,Ww Williams Hq,"5025 Bradenton Avenue #130, Dublin, OH 43017-3506, USA",Dublin,OH,43017-3506,Point Of Interest,16142285000,wwwilliams.com,USD,80.55,Ada Nv State Tax,N/A,N/A,Repairs & Maintenance,3.42
2024-04-11 00:00:00,Quiktrip,"9326 Canal Road, Gulfport, MS 39503-8144, USA",Gulfport,MS,39503-8144,Fuel,,N/A,USD,538.16,Diesel ,N/A,N/A,Automotive,538.16
2024-04-22 12:06:00,Direct Meds Of Florida,"800 East Hallandale Beach Boulevard Suite 1718, Hallandale Beach, FL 33009-4477, USA",Hallandale Beach,FL,33009-4477,Pharmacy,19544548118,N/A,USD,19.99,Frx  ,N/A,N/A,Job Supplies,19.99
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Sedanos Plain YogurtSf,N/A,N/A,Meals & Entertainment,4.59
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Markdown,N/A,N/A,Meals & Entertainment,-0.4
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Sedanos Whole MilkSfw,N/A,N/A,Meals & Entertainment,3.99
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Paisa Provolone Cheese,N/A,N/A,Meals & Entertainment,4.36
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Markdown,N/A,N/A,Meals & Entertainment,-1.33
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,El Toro Serrano Ham,N/A,N/A,Meals & Entertainment,13.09
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Pan Cubano,N/A,N/A,Meals & Entertainment,1.19
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Pan Cubano,N/A,N/A,Meals & Entertainment,1.19
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Tare  Lb,N/A,lb,Meals & Entertainment,3.31
2024-04-23 15:23:12,Sedanos Supermarket,"1690 West 68th Street, Hialeah, FL 33014-4435, USA",Hialeah,FL,33014-4435,Grocery,13055565201,N/A,USD,31.72,Plum TomatoesFw,N/A,N/A,Meals & Entertainment,3.31
2024-04-23 09:56:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,23.03,Hoagie Rolls  Ct,N/A,N/A,Meals & Entertainment,3.49
2024-04-23 09:56:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,23.03,Pblx Sea Brd Crmb,N/A,N/A,Meals & Entertainment,1.87
2024-04-23 09:56:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,23.03,Maruchan Chkn Val,N/A,N/A,Meals & Entertainment,4.19
2024-04-23 09:56:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,23.03,Romaine Hearts,N/A,N/A,Meals & Entertainment,4.99
2024-04-23 09:56:00,Publix,"10155 West Oakland Park Boulevard, Sunrise, FL 33351-6918, USA",Sunrise,FL,33351-6918,Grocery,19547485300,N/A,USD,23.03,Jbc Veg Bs Fil Cp,N/A,N/A,Meals & Entertainment,8.49
2024-04-22 11:28:00,Aldi,"8075 West Oakland Park Boulevard, Sunrise, FL 33351-1118, USA",Sunrise,FL,33351-1118,Grocery,,www.ALDI.us,USD,15.73,Parsley Oz,N/A,N/A,Meals & Entertainment,2.29
2024-04-22 11:28:00,Aldi,"8075 West Oakland Park Boulevard, Sunrise, FL 33351-1118, USA",Sunrise,FL,33351-1118,Grocery,,www.ALDI.us,USD,15.73,Ahi Tuna,N/A,N/A,Meals & Entertainment,0.95
2024-04-22 11:28:00,Aldi,"8075 West Oakland Park Boulevard, Sunrise, FL 33351-1118, USA",Sunrise,FL,33351-1118,Grocery,,www.ALDI.us,USD,15.73,Ahi Tuna,N/A,N/A,Meals & Entertainment,4.75
2024-04-22 11:28:00,Aldi,"8075 West Oakland Park Boulevard, Sunrise, FL 33351-1118, USA",Sunrise,FL,33351-1118,Grocery,,www.ALDI.us,USD,15.73,Cosmic Crisp Apple,N/A,N/A,Meals & Entertainment,4.75
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,Blue Abrasives  Ea M ,315788,N/A,Repairs & Maintenance,7.99
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,Rustgloss Black   E ,7779830,N/A,Repairs & Maintenance,12.99
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,Oil Ow Qt Snpwr  Qt ,VV916,N/A,Repairs & Maintenance,11.49
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,Washer Fluid Bug  Ea R ,RX68806,N/A,Repairs & Maintenance,10.0
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04, For  Rainx Bug Washer Fluid,N/A,N/A,Repairs & Maintenance,-1.0
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,You Saved,N/A,N/A,Repairs & Maintenance,-1.98
2024-04-16 20:26:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,advanceautoparts.com,USD,70.04,Max Euro Teal Rtu  Ea ,AF6110,N/A,Repairs & Maintenance,22.99
2024-04-16 16:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,8.55,Small Tire Plug Kit  E ,21032,N/A,Repairs & Maintenance,7.99
2024-04-16 16:31:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,8.55, Yr Replacement If Defective,N/A,N/A,Repairs & Maintenance,-1.0
2024-04-16 16:22:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,N/A,USD,2.99,Fruit Punch  Oz Pwrad ,03710,N/A,Automotive,2.79
2024-04-16 19:34:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.advanceautoparts.jobs,USD,10.15,Icbonder Black  E ,N/A,N/A,Repairs & Maintenance,9.49
2024-04-16 19:32:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.AdvanceAutoParts.com,USD,5.77,Tape Measure   Ea D ,DH50012,N/A,Job Supplies,8.99
2024-04-16 19:32:00,Advance Auto Parts,"12782 Southwest 8th Street, Miami, FL 33184-1326, USA",Miami,FL,33184-1326,Auto Parts  Supplies,13055527914,www.AdvanceAutoParts.com,USD,5.77,Me ReplacementUnt,N/A,N/A,Job Supplies,-1.0
2024-04-15 15:27:24, Supermarket,"12890 Southwest 8th Street, Miami, FL 33184-1309, USA",Miami,FL,33184-1309,Convenience Stores,13055547436,N/A,USD,6.88,Mentos Gum SfTsf,N/A,N/A,Meals & Entertainment,4.39
2024-04-15 15:27:24, Supermarket,"12890 Southwest 8th Street, Miami, FL 33184-1309, USA",Miami,FL,33184-1309,Convenience Stores,13055547436,N/A,USD,6.88,Fanta Zero Sugar  Tsf,N/A,N/A,Meals & Entertainment,2.49
2024-04-21 15:18:19, Supermarket,"12890 Southwest 8th Street, Miami, FL 33184-1309, USA",Miami,FL,33184-1309,Convenience Stores,13055547436,N/A,USD,2.49,Sprite Soda  OzTsf,N/A,N/A,Meals & Entertainment,2.49
2024-04-22 19:14:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Restaurant,13058491523,N/A,USD,51.7,Baked PastaPenne,N/A,N/A,Meals & Entertainment,18.0
2024-04-22 19:14:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Restaurant,13058491523,N/A,USD,51.7,Baked PastaSpaghettiMeat Sauce Nc,N/A,N/A,Meals & Entertainment,22.0
2024-04-22 17:19:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,17869915274,N/A,USD,56.1,Pizza Slices,N/A,N/A,Meals & Entertainment,4.0
2024-04-22 17:19:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,17869915274,N/A,USD,56.1,Chicken AlfredoFettuccini SfRegular Rolls,N/A,N/A,Meals & Entertainment,23.0
2024-04-22 17:19:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,17869915274,N/A,USD,56.1,PastaPenneVodka SauceRegular Rolls,N/A,N/A,Meals & Entertainment,18.0
2024-04-22 18:25:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13056134997,N/A,USD,62.58,Side Of Meat Balls ,N/A,N/A,Meals & Entertainment,-1.0
2024-04-22 18:25:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13056134997,N/A,USD,62.58,Chicken MarsalaAngel Hair,N/A,N/A,Meals & Entertainment,22.0
2024-04-22 18:25:00,Mamma Mia,"538 Washington, Homestead, FL 33030-6053, USA",Homestead,FL,33030-6053,Pizza,13056134997,N/A,USD,62.58,PastaSpaghettiMeat BallsExtra Sauce,N/A,N/A,Meals & Entertainment,18.0
2024-04-21 13:44:00,"Oakes
Farms Seed To Table","4835 Immokalee Road, Naples, FL 34110-2400, USA",Naples,FL,34110-2400,Grocery,,N/A,USD,15.78,Gouda Red Wax,04404,lb,Meals & Entertainment,7.79
2024-04-21 13:44:00,"Oakes
Farms Seed To Table","4835 Immokalee Road, Naples, FL 34110-2400, USA",Naples,FL,34110-2400,Grocery,,N/A,USD,15.78,Baby Pineapple,045255125948,N/A,Meals & Entertainment,7.99
2024-04-21 13:44:00,"Oakes
Farms Seed To Table","4835 Immokalee Road, Naples, FL 34110-2400, USA",Naples,FL,34110-2400,Grocery,,N/A,USD,15.78,Gouda Red WaxAdvertised Discount,04404,lb,Meals & Entertainment,7.79
2024-04-21 13:44:00,"Oakes
Farms Seed To Table","4835 Immokalee Road, Naples, FL 34110-2400, USA",Naples,FL,34110-2400,Grocery,,N/A,USD,15.78,Baby Pineapple,045255125948,N/A,Meals & Entertainment,7.99
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Goya Precooked White Corn MeSf,N/A,N/A,Meals & Entertainment,2.69
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Golden Seed Sugar TurbinadaSf,N/A,N/A,Meals & Entertainment,2.5
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Golden Seed Sugar TurbinadaSf,N/A,N/A,Meals & Entertainment,2.5
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Markdown,N/A,N/A,Meals & Entertainment,-0.09
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Sunup Large   DzSf,N/A,N/A,Meals & Entertainment,9.29
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,La Rica Espresso CoffeeSf,N/A,N/A,Meals & Entertainment,2.79
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,La Rica Espresso CoffeeSf,N/A,N/A,Meals & Entertainment,2.79
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Sedanos Cooked Ham ,N/A,N/A,Meals & Entertainment,3.25
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Markdown,N/A,N/A,Meals & Entertainment,-0.82
2024-04-22 12:52:06,Sedanos  Doral,"10780 Northwest 58th Street, Doral, FL 33178-2802, USA",Doral,FL,33178-2802,Grocery,13057162884,N/A,USD,30.33,Meat Service Counterno Tax,N/A,N/A,Meals & Entertainment,4.52
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Napkin Ply Ct,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Paper Towel Big Roll Ct,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Paper Towel Big Roll Ct,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Ultrabrite Bsodaperoxide Z,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Coast Classic Pk Z,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Ecircuit Pk Aa Shd Cs,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Spic  Span Lavender  Oz,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Homebright Dsnftspr Cnty Oz,N/A,N/A,Job Supplies,1.25
2024-04-22 11:36:00,Dollar Tree Stores,"3368 Palm Avenue, Hialeah, FL 33012, USA",Hialeah,FL,33012,Furniture Store,13054281232,DOLLARTREE.COM,USD,11.95,Homebrght Dsnftspry Linen Z,N/A,N/A,Job Supplies,1.25
2024-04-22 09:38:00,Napa Auto Parts,"9250 Northwest 58th Street Ste 2 Ste 2, Doral, FL 33178-1612, USA",Doral,FL,33178-1612,Car Repair,13055994888,N/A,USD,44.39,Napa Oil FilterSfi ,N/A,N/A,Repairs & Maintenance,6.49
2024-04-22 09:38:00,Napa Auto Parts,"9250 Northwest 58th Street Ste 2 Ste 2, Doral, FL 33178-1612, USA",Doral,FL,33178-1612,Car Repair,13055994888,N/A,USD,44.39,Mobil  W Mob Above Item On Sale,N/A,N/A,Repairs & Maintenance,34.99
2024-04-22 18:43:00,Walgreens,"15900 Northwest 27th Avenue, Miami Gardens, FL 33054-6802, USA",Miami Gardens,FL,33054-6802,Drugstore  Pharmacy,13056247876,WWW.WALGREENSLISTENS.COM,USD,14.99,Centrum Men Restage S,30573475792,N/A,Job Supplies,-1.0
2024-04-19 18:03:27,West Calle  Ugas,"7411 Southwest 8th Street, Miami, FL 33144-4541, USA",Miami,FL,33144-4541,Fuel,,N/A,USD,25.0,Prepay Cr ,N/A,N/A,Automotive,25.0
2024-04-22 12:46:42,Murphy Usa,"13730 Northwest 27th Avenue, Opa-locka, FL 33054-3941, USA",Opa-locka,FL,33054-3941,Fuel,18778892382,www.murphyusa.com,USD,6.18,Bm Pack Each,N/A,N/A,Job Supplies,9.78
2024-04-22 12:46:42,Murphy Usa,"13730 Northwest 27th Avenue, Opa-locka, FL 33054-3941, USA",Opa-locka,FL,33054-3941,Fuel,18778892382,www.murphyusa.com,USD,6.18,Off,N/A,N/A,Job Supplies,-2.0
2024-04-22 12:46:42,Murphy Usa,"13730 Northwest 27th Avenue, Opa-locka, FL 33054-3941, USA",Opa-locka,FL,33054-3941,Fuel,18778892382,www.murphyusa.com,USD,6.18,Off,N/A,N/A,Job Supplies,-2.0
2024-04-22 12:46:42,Murphy Usa,"13730 Northwest 27th Avenue, Opa-locka, FL 33054-3941, USA",Opa-locka,FL,33054-3941,Fuel,18778892382,www.murphyusa.com,USD,6.18,Mdr Associated,N/A,N/A,Job Supplies,-1.0
2024-04-22 13:02:14,Murphy Usa,"13730 Northwest 27th Avenue, Opa-locka, FL 33054-3941, USA",Opa-locka,FL,33054-3941,Fuel,18778892382,www.murphyusa.com,USD,30.0,Fuel Prepay ,N/A,N/A,Travel,30.0
2024-04-20 17:22:00,Nan,"16801 Northwest 67th Avenue, Country Club, FL 33015-4203, USA",Country Club,FL,33015-4203,Drugstore  Pharmacy,13053628255,www.NavarroEncuesta.com,USD,9.4,Pur Ocn Fsh Cat Fd,N/A,N/A,Job Supplies,6.49
2024-04-20 17:22:00,Nan,"16801 Northwest 67th Avenue, Country Club, FL 33015-4203, USA",Country Club,FL,33015-4203,Drugstore  Pharmacy,13053628255,www.NavarroEncuesta.com,USD,9.4,Rosy Dstg Powder,N/A,N/A,Job Supplies,2.29
2024-04-22 01:24:35,Exxon,"3705 Northwest 135th Street, Opa-locka, FL 33054-4657, USA",Opa-locka,FL,33054-4657,Fuel,,N/A,USD,600.0,Diesel Cr ,N/A,G,Automotive,600.0
2024-04-22 01:24:35,Exxon,"3705 Northwest 135th Street, Opa-locka, FL 33054-4657, USA",Opa-locka,FL,33054-4657,Fuel,,N/A,USD,600.0,Nan,N/A,G,Automotive,3.66
2024-04-22 09:22:25,Exxon,"3705 Northwest 135th Street, Opa-locka, FL 33054-4657, USA",Opa-locka,FL,33054-4657,Fuel,,N/A,USD,20.0,Prepay Ca ,N/A,N/A,Travel,20.0
2024-04-20 17:48:21,Chevron,"4999 Northwest 9th Avenue, Fort Lauderdale, FL 33309-3112, USA",Fort Lauderdale,FL,33309-3112,Fuel,,N/A,USD,7.47,T Tax Groc,N/A,N/A,Meals & Entertainment,3.69
2024-04-20 17:48:21,Chevron,"4999 Northwest 9th Avenue, Fort Lauderdale, FL 33309-3112, USA",Fort Lauderdale,FL,33309-3112,Fuel,,N/A,USD,7.47,T Tax Groc,N/A,N/A,Meals & Entertainment,3.29
2024-04-21 09:14:50,Westar Sister,"Westar, Northwest 27th Avenue, Opa-locka, FL 33054, USA",Opa-locka,FL,33054,Fuel,,N/A,USD,25.0,Prepay Ca ,N/A,N/A,Automotive,25.0
2024-04-19 15:22:00,Home Depot,N/A,N/A,N/A,N/A,Hardware,19549227886,www.homedepot.com,USD,83.33,Pav Edge AProflex  Paver Edging,751315012607,N/A,Job Supplies,77.88
2024-04-19 15:22:00,Home Depot,N/A,N/A,N/A,N/A,Hardware,19549227886,www.homedepot.com,USD,83.33,Pav Edge AProflex  Paver Edging,751315012607,N/A,Job Supplies,77.88
N/A,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,13.25,Arroz Congris T,N/A,N/A,Meals & Entertainment,9.38
N/A,Presidente Supermarket,"2485 10th Avenue North, Lake Worth Beach, FL 33461-3128, USA",Lake Worth Beach,FL,33461-3128,Supermarket,15614325353,N/A,USD,13.25,DulcesT,N/A,each,Meals & Entertainment,3.0
